Rate The Country Blues 3 out of 6 stars	RateBook
in the neighborhood find movie times for movies	SearchScreeningEvent
Play track Ai Se Eu Te Pego on google music from artist Maestro	PlayMusic
add Revolution Revolución to my political punks	AddToPlaylist
 this tune by Hal Patino to my Ambiente RnB  	AddToPlaylist
Play the most popular sort by ep by Brooke Fraser	PlayMusic
Find a photograph called Call on Me.	SearchCreativeWork
 farruko presenta los menores to my amor amor  	AddToPlaylist
 5 out of 6  to My Favorite Fantasy Story 	RateBook
 Llegando a Casa playlist 	PlayMusic
What will the weather be one hour from now in AS?	GetWeather
Show me the movie Purple Heart Diary.	SearchCreativeWork
Tell me the weather forecast for here in seven years 	GetWeather
add lil armstrong to my Adrenaline Workout playlist	AddToPlaylist
I want to  an indoor brasserie within walking distance  ME. 	BookRestaurant
Award a rating of 2 stars out of 6 to Confessions of an economic hit man	RateBook
Book reservations  a restaurant  NE for 4 people on apr. 2, 2021 	BookRestaurant
 De Principii Evangelikum to my Domingo Indie palylist 	AddToPlaylist
I'd like to eat  ten PM. anywhere neighboring to our  	BookRestaurant
Play some Mf Doom from the sixties on pandora.	PlayMusic
Play the song American Patrol by lauryn hill	PlayMusic
 this song to Rock Party 	AddToPlaylist
Can you put some monifah on my disco fever playlist	AddToPlaylist
What movies are showing at the nearest movie house?	SearchScreeningEvent
I think that this book deserves a 3	RateBook
What  the forecast  West Virginia will it be snowy 	GetWeather
give two out of 6 points to  album 	RateBook
I want to bring four people to a place that's close to downtown that serves churrascaria cuisine. 	BookRestaurant
When is Twentynine Palms playing at Plitt Theatres?	SearchScreeningEvent
 the track by josh kear to myra's  with the name highway 61 	AddToPlaylist
Play music from 1977	PlayMusic
Can you play the greatest songs by Mauro Picotto	PlayMusic
Play This Is: Animal Collective please	PlayMusic
Find the movie schedule. 	SearchScreeningEvent
add this album by don reno to my playlist named indiespain	AddToPlaylist
 the song titled The Rivalry: Red v. Blue 	SearchCreativeWork
 it going to be chilly today  Abo, WI 	GetWeather
 the schedule for movies at the Megaplex Theatres. 	SearchScreeningEvent
 Sense Tu from Ebi Hamedi 	PlayMusic
I would like reservations for Cliff House in seven months for six people.	BookRestaurant
How  the weather be this Summer  New York? 	GetWeather
Find a saga called Story of My Life.	SearchCreativeWork
 the last Niney The Observer song 	PlayMusic
Where can I purchase the TV show Time for Heroes	SearchCreativeWork
This current textbook deserves a rating of 3 points and a best rating of 6	RateBook
 Tinker, Tailor to my  titled this is trey songz 	AddToPlaylist
Tell me the weather forecast for 10/21/2024  Metamora 	GetWeather
 sonntag to my Assassin's Creed 	AddToPlaylist
Play music on Netflix. 	PlayMusic
I want a table for 2 at a Portugal restaurant	BookRestaurant
Will it be foggy in 1 hour and 1 minute from now in OK	GetWeather
I want to hear  by Madeleine Peyroux  1991 on Youtube. 	PlayMusic
I want to rate A Long Short War series a four out of 6. 	RateBook
add Coordinates of Confusion to bass face  	AddToPlaylist
what is the forecast for here  tea time 	GetWeather
Add Jon McLaughlin to my  country playlist. 	AddToPlaylist
Book a restaurant for one person at 7 AM	BookRestaurant
 Portsmouth by Paul Smith on Google Music. 	PlayMusic
 for this album are one for the  6 ratings 	RateBook
Add cecil womack to my 50 Great Female Voices playlist.	AddToPlaylist
Find me the photograph The Late Music	SearchCreativeWork
the following essay is worth four out 6	RateBook
Find a movie schedule.	SearchScreeningEvent
Where can I  the Sounds to Consume album? 	SearchCreativeWork
Is it warm  Califon, Tunisia 	GetWeather
show fog conditions at 7 am  NH 	GetWeather
What movies are playing in the area 	SearchScreeningEvent
Will it get warmer by 5 am in Washington?	GetWeather
Can you pull up showings  Pop Goes the Easel  the local  theatre? 	SearchScreeningEvent
I give this essay 0 of 6 stars	RateBook
Find the photograph A Little Less Sixteen Candles	SearchCreativeWork
rate Lost Empires of Faerûn five of 6 stars	RateBook
 Bossa Nova Soul Samba to my jukebox boogie rhythm & blues  	AddToPlaylist
 the Envoy of Lucifer show 	SearchCreativeWork
Please use pandora to play a record from 1993	PlayMusic
play caitlin cary from the fourties	PlayMusic
Look  All That Matters 	SearchCreativeWork
 bob klose to  mejor música para tus fiestas 	AddToPlaylist
Show Panic  the Streets 	SearchCreativeWork
What will the weather be in Michigan?	GetWeather
I need a reservation at sunrise for melva and heidi at a local restaurant.	BookRestaurant
I am looking for a top-rated restaurant near bougatsa that can feed 3 that is close to Pelham Bay Park	BookRestaurant
Show movie schedule at Amco Entertainment	SearchScreeningEvent
Open Youtube and  Iron Mountain Depot  John Lomax 	PlayMusic
What films are playing  the neighbourhood 	SearchScreeningEvent
Is it hot in neighboring Algeria	GetWeather
I'd  Days of Blood and Starlight a 4 	RateBook
this series should get 0 of 6  	RateBook
is AZ has chilly weather	GetWeather
 a novel called  the Case with Paula Zahn. 	SearchCreativeWork
 Before I Grew Up To Love You  Wafah Dufour 	PlayMusic
show me the picture Totally True Love	SearchCreativeWork
 you please look up the game, The Islanders? 	SearchCreativeWork
give two out of 6 points to Beyond a Boundary	RateBook
Tell me if there will be a depression today in Kiribati	GetWeather
During tea time,  animated movies will be screening  the closest movie house? 	SearchScreeningEvent
 Caleigh Peters to my women of country list 	AddToPlaylist
 the Show Your Hand show 	SearchCreativeWork
what's the closest movie house showing The Hard Way	SearchScreeningEvent
Is The Johnstown Flood playing	SearchScreeningEvent
I want to hear Ready by Frankenstein Drag Queens From Planet 13	PlayMusic
what is the 7 day for Cheat Canyon Wildlife Management Area	GetWeather
Please rate the current textbook with 5 stars out o 6	RateBook
What will the humidity be like on june eighteenth in   location 	GetWeather
Show the movie schedule of animated movies close by	SearchScreeningEvent
 the current book five of 6 stars 	RateBook
Please book a restaurant for ten members near downtown at 20:38	BookRestaurant
 decade  the sun best of stereophonics to laundry. 	AddToPlaylist
What is the television  Phil Ochs: There but  Fortune playing 	SearchCreativeWork
 Welcome to the Cruel World to my Reggae Classics  	AddToPlaylist
 TaskCracker for Outlook, a game 	SearchCreativeWork
Need to find the TV series called Administrative Behavior	SearchCreativeWork
put this artist onto political punks.	AddToPlaylist
play Are & Be 	PlayMusic
Is I Was an American Spy playing at 11 a.m. at Southern Theatres	SearchScreeningEvent
Play the soundtrack that Tom Bellamy contributed to	PlayMusic
Will it be nice here   the same area 	GetWeather
Book a reservation for nine at an outdoor restaurant	BookRestaurant
Will there be rain next year in New Hampshire?	GetWeather
 Clásicos del Hip Hop Español 	PlayMusic
Can you make a reservation for next year  Modesto for joanna  ella 	BookRestaurant
I would give the  History Decoded: The 10 Greatest Conspiracies  All Time a rating  3  	RateBook
find a television show called The Passion of the Betty	SearchCreativeWork
Restaurant in Durant for 3 PM	BookRestaurant
On jan. the twentieth what will it feel like in CT or the area not far from it	GetWeather
Will it be snowy in Parnell?	GetWeather
I award this next series 0  	RateBook
I need a reservation  Little Grill Collective  supper with  people 	BookRestaurant
 can I locate the game Legion  Mary: The Jerry Garcia Collection 	SearchCreativeWork
How much hotter will it be 40 weeks from now in Blue Island, North Dakota?	GetWeather
 a painting called The Book of Folly. 	SearchCreativeWork
show creativity in Ah 	SearchCreativeWork
Rate The Prince of Venice Beach 3 stars	RateBook
Book a table at  Pot Doughnuts  Greensburg, AMerican Samoa 	BookRestaurant
 this essay four out of 6 points 	RateBook
Give this  a rating  four out  6. 	RateBook
I want a table for four at a place in California	BookRestaurant
restaurant in Kuwait for seven, Mar. eighteenth, 2030	BookRestaurant
Add 2120 south michigan avenue to my laundry  	AddToPlaylist
Give me the forecast  feb. eleventh, 2034 far  Alaska 	GetWeather
 Joey Fatone to my Spotlight on Country 2016  	AddToPlaylist
  the temperature be like  Fort Point, San Francisco the day after tomorrow 	GetWeather
Find Manual of Love 2.	SearchCreativeWork
add Días Felices to my todo reggaeton playlist	AddToPlaylist
what is the weather  Nebraska 	GetWeather
I want to hear a top-50 track  Takahito Eguchi on Google  	PlayMusic
Book a table for 8 people  Robinson House. 	BookRestaurant
book a restaurant for 2 at top-rated Hoonah TN	BookRestaurant
 Murder The Mountains by Mana on Netflix 	PlayMusic
Will the weather be temperate 22 minutes from now in Alba	GetWeather
Show me the trailer for The Glades.	SearchCreativeWork
find Blood and Bones 	SearchScreeningEvent
show the movies at the nearest movie house	SearchScreeningEvent
I am looking for the creative work A Wonderful Life	SearchCreativeWork
Where do get photograph of  Own Best Enemy 	SearchCreativeWork
Find me the documentary A Winter of Cyclists	SearchCreativeWork
Go to the movie Welcome to Tokyo	SearchCreativeWork
 the last book 0 stars 	RateBook
forecast for Serbia	GetWeather
find Sappho 	SearchCreativeWork
Add this track to my Zen Focus playlist	AddToPlaylist
 a picture called Blink of an Eye. 	SearchCreativeWork
Book me a table for seven  neighboring France. 	BookRestaurant
Rate this chronicle one of 6 points	RateBook
 music by Bryan Maclean 	PlayMusic
Which films are playing  the neighborhood one second  now? 	SearchScreeningEvent
Find a reservation at a brasserie restaurant nearby SC for a party of ten	BookRestaurant
Play a fifties theme on lastfm 	PlayMusic
What is the midday weather forecast for Chalkyitsik, Palestine	GetWeather
 me a nice restaurant in Mulvane. 	BookRestaurant
book a gastropub that serves pansette  Skaneateles, Pennsylvania 	BookRestaurant
I want to hear some  rock 	PlayMusic
List movie schedules for movies playing close by	SearchScreeningEvent
add Adam Yauch to my Spooning	AddToPlaylist
 my Mellow Beats playlist please 	PlayMusic
I need to know the weather for Hamorton, TN	GetWeather
Add maki ohguro to the rock hard playlist	AddToPlaylist
Play some thrash metal.	PlayMusic
Make me a reservation in NH for a party of two at a restaurant close by	BookRestaurant
play the Hell of a Life movie	SearchCreativeWork
find Karol: The Pope	SearchCreativeWork
Find me An Echo in the Darkness	SearchCreativeWork
I want to add Up to the Mountain to my playlist with the title Women of Indie	AddToPlaylist
What films are  National Amusements 	SearchScreeningEvent
Find the Return to Grace saga	SearchCreativeWork
Give The Denationalization of Money series four of 6	RateBook
 One Way Ticket by Ray Kennedy. 	PlayMusic
book a restaurant not far from Municipal Borough of Ealing for today	BookRestaurant
I need a reservation for claudine, kelsey  shelley at a restaurant  Palestine. 	BookRestaurant
I need to  a tropézienne restaurant six hours  now 	BookRestaurant
 the  Pat Monahan onto the emily dickinson playlist. 	AddToPlaylist
Can you put this tune onto Latin Dance Cardio?	AddToPlaylist
this book gets points for being   a three 	RateBook
 music from the artist Joe Sample 	PlayMusic
Add tune to this is trey songz	AddToPlaylist
is it overcast close-by  Illinois 	GetWeather
I want a Mi Lu Bing song in my Pop Dance playlist. 	AddToPlaylist
Will it be colder  Vermont? 	GetWeather
Give the current series four / 6 points.	RateBook
I would  this textbook 5 points  a rating value of 6 	RateBook
Add ana carolina to chill	AddToPlaylist
what animated movies are at the nearest movie house	SearchScreeningEvent
give one out of 6 points to  series 	RateBook
book a spot for connie, earline and rose at an oyster bar that serves chicken fried bacon in Beauregard Delaware	BookRestaurant
  a song off the Curtis Lee album Rough Diamonds 	PlayMusic
Book a table at a faraway brasserie  NJ. 	BookRestaurant
Book a table for mindy  angelita  a restaurant which serves café liégeois 	BookRestaurant
Book a restaurant with wifi for nine people.	BookRestaurant
Will it be chillier seven weeks  now  Senegal 	GetWeather
Book a reservation for  great grandfather  I at a macaroni pub  CT 	BookRestaurant
Give me the schedule  animated movies  the nearest cinema 	SearchScreeningEvent
What is the weather like in Colorado?	GetWeather
 Red Barchetta by Blind Lemon Jefferson. 	PlayMusic
What time is High Tide  Noon showing 	SearchScreeningEvent
I need a reservation  6 PM. with a party  10  Sand Lake 	BookRestaurant
 Sweet Black Angel to my Diarios de Bicicleta  	AddToPlaylist
add this album to my  named Café, Libros 	AddToPlaylist
 the track Siberian Khatru on zvooq 	PlayMusic
What's the weather like in Saint Regis Falls ND	GetWeather
Play the best music from Klaus Badelt.	PlayMusic
 Aprite le finestre to my This Is Earth, Wind & Fire  	AddToPlaylist
 this artist to spring music 	AddToPlaylist
can you find me a showing for Before the Music Dies in one second ?	SearchScreeningEvent
I'd like to  Miss Congeniality 	SearchCreativeWork
Add Warm and Beautiful to the ironing playlist. 	AddToPlaylist
What's the weather like  Forty Fort 	GetWeather
 me a popular song by Koichi Domoto 	PlayMusic
I want to  the TV series Krieg  Chinatown 	SearchCreativeWork
my step aunt and I want to go cheese fries at the tavern	BookRestaurant
whats the closest movie house showing Medal  Honor 	SearchScreeningEvent
 this book 1 of 6 points 	RateBook
Book a reservation for 7 people at The French Laundry on june the 8th, 2029	BookRestaurant
put Do You Love Me on  acoustic soul  	AddToPlaylist
I'd like a table for 7 at ten pm at a cafeteria in AL that serves malaysian food	BookRestaurant
put this artist into my found them first playlist please	AddToPlaylist
Let me know the movie times  films  the area. 	SearchScreeningEvent
What movies are scheduled in the neighbourhood?	SearchScreeningEvent
 song to my Pop Brasil 	AddToPlaylist
rate Dragons of Spring Dawning 3 stars	RateBook
what is the forecast  the  place  sun  january sixth, 2028 within walking distance 	GetWeather
play Fernando Olvera	PlayMusic
please put Linzi Stoppard into my sxsw fresh playlist	AddToPlaylist
I want to hear music from the sixties.	PlayMusic
I want to hear Ready  Frankenstein Drag Queens  Planet 13 	PlayMusic
 some music on Lastfm 	PlayMusic
 you put the album onto Cierra La Puerta? 	AddToPlaylist
This current album deserve 0 points and a best rating of 6	RateBook
I'd like to hear a track by Theo Keating.	PlayMusic
Can this song get added to lunchtime?	AddToPlaylist
put this song on the Chips and Salsa playlist	AddToPlaylist
What time is High Schools playing	SearchScreeningEvent
Add Sabrina Salerno to the Grime Instrumentals playlist	AddToPlaylist
Can you pull up the American  Awards  1975 	SearchCreativeWork
Wish to read the  called The Wizard  Stone Mountain 	SearchCreativeWork
What's the weather  Mayotte 	GetWeather
what will the weather be  Mu Ko Phetra  Park  Administrative Professionals Day 	GetWeather
 some best selling rave songs 	PlayMusic
Is it chilly  Henrieville, Oman 	GetWeather
 Real World four out of 6 	RateBook
What are the movie schedules  Santikos Theatres? 	SearchScreeningEvent
What's the weather going to be like here   minute? 	GetWeather
 the Graduate Faculty Philosophy Journal album 	SearchCreativeWork
I'd like to  this tune to my spotify orchestra cello  	AddToPlaylist
Add anti ep to esenciales	AddToPlaylist
 this album a five 	RateBook
 The New Legend of Shaolin video game 	SearchCreativeWork
 a photograph called Sleeping with the Enemy. 	SearchCreativeWork
Use Pandora to  music  Maki Onaga  the album made in the  	PlayMusic
Give the current book 0 points.	RateBook
Find a book called Environment and Behavior.	SearchCreativeWork
add an album in my playlist In The Name Of Blues	AddToPlaylist
search for Space on My Hands	SearchCreativeWork
 music from the list Indie Electronics 	PlayMusic
play music by Helen Ward	PlayMusic
 a restaurant with wifi for nine people. 	BookRestaurant
I have four people needing a  reservation. 	BookRestaurant
Book a restaurant for ten in Exmore at sunset	BookRestaurant
book a pizza serving tavern for me   brother 	BookRestaurant
Find the schedule for The Cup Winner at the closest movie house.	SearchScreeningEvent
book a gibassier serving tavern  Vermont for nine 	BookRestaurant
add How to sos 48 2016 playlist	AddToPlaylist
Can you  Fire Escape  the Sky: The Godlike Genius of Scott Walker 	SearchCreativeWork
add share the well to my epic wall of sound	AddToPlaylist
use Iheart radio to play eighties music from Hugh Masekela.	PlayMusic
I need a reservation  Pitcairn Islands  any restaurant joint 	BookRestaurant
book in one hour within walking distance of a restaurant downtown	BookRestaurant
Will the weather close  be warmer in Kentucky 	GetWeather
Play the 1951 ballad	PlayMusic
put the mike oldfield album onto my La Mejor Música para tus Fiestas playlist	AddToPlaylist
 children of telepathic experiences to the  named baladas románticas 	AddToPlaylist
Play music by Otis Redding.	PlayMusic
Play music on Itunes	PlayMusic
the essay following should only rate two points	RateBook
I want to play the game The Celestial Hawk	SearchCreativeWork
I need to reserve a seat for one  SD  a brasserie restaurant. 	BookRestaurant
 Hocus Bogus a 4. 	RateBook
 this novel 4 out of 6 	RateBook
Play music from the artist Joe Sample	PlayMusic
Where can I book a table close to me in Moon Run at sixteen o'clock that will take three people	BookRestaurant
 a TV show called Ride the Wind 	SearchCreativeWork
this saga  definitely worth 4 stars. 	RateBook
add Fish Leong to my I Love My '00's R&B playlist	AddToPlaylist
Book the Dunbrody Country House Hotel in NE for 8 people.	BookRestaurant
I want to add In the Mood to my playlist called My Folksy Love	AddToPlaylist
 will the weather be like here  September 17, 2040 	GetWeather
Give this novel four out of 6 stars.	RateBook
Find a video game called Young.	SearchCreativeWork
I want to book a table at The Commons Restaurant in South Pekin New Hampshire for a party of 10 on january the 24th	BookRestaurant
 a food truck that is highly rated  Honduras 	BookRestaurant
 some Classical music on Spotify 	PlayMusic
What is the weather in Deeth	GetWeather
Give me the schedule  Getting There: Sweet 16  Licensed to Drive 	SearchScreeningEvent
I want to view the picture  Old Monterey. 	SearchCreativeWork
Rate the At the Villa Rose series 3 of 6	RateBook
Give me the weather forecast for here	GetWeather
Give the  Buzz about Bees a 2 star rating out  6. 	RateBook
Find me a soundtrack by Ghost Town Prophecy	SearchCreativeWork
What's the weather forecast for next week at my current position?	GetWeather
Play some dance music.	PlayMusic
 a ballad form 2014 by Double on Google  	PlayMusic
What is the forecasted weather  Ninaview? 	GetWeather
How much fog is there  Tarpon Springs? 	GetWeather
Play some theme songs from 1974	PlayMusic
play some movement by Dj Spinna	PlayMusic
sofia phillips  winifred walker want to dine  a mughlai restaurant  LA on Nov. the 1st 	BookRestaurant
I want more francis healy in the Rockin' Vibes playlist. 	AddToPlaylist
find Heat Wave 	SearchScreeningEvent
Will it be hotter in my current place in six weeks from now	GetWeather
 The Courtship of Princess Leia saga a two 	RateBook
Find me the Lace and Whiskey soundtrack	SearchCreativeWork
Will it be raining  hundred thirty days  now ion Gobles Canada 	GetWeather
I need to see a list of films and movie times in the area 	SearchScreeningEvent
add little pattie track in Nu Metal	AddToPlaylist
 top-twenty fourties movement music by Mohammad Reza Lotfi. 	PlayMusic
Place Raise Your Fist onto year in metal 2016.	AddToPlaylist
 my current essay a 2 	RateBook
Play Magic Time by Phoebus	PlayMusic
Can you give me the forecast for Keytesville for 12 minutes from now	GetWeather
What will the weather be like  16 weeks  the Ivory Coast 	GetWeather
 the closest movie theatre with animated movies 	SearchScreeningEvent
What time  The Daring Dobermans playing 	SearchScreeningEvent
I'm looking for a novel called The Adventures of Lolo II	SearchCreativeWork
Where can I find the TV show MetaboLights	SearchCreativeWork
I'd like to book the best restaurant  AS. 	BookRestaurant
Book the City Tavern  Holiday KS. 	BookRestaurant
will it be warmer  Ristigouche Ecological Reserve  nov. the twentieth 	GetWeather
Please book a coffeehouse restaurant type room to accommodate gretchen, trisha and amber which serves pastelaria dish	BookRestaurant
 Carry me in your dreams 	SearchCreativeWork
Put this album  totally alternative 	AddToPlaylist
I would like to make a   2  brunch. 	BookRestaurant
 weather forecast nearby Elk City State Park 	GetWeather
 my Still Got the Blues playlist. 	PlayMusic
Show the Immortal Grand Prix	SearchCreativeWork
Where can I  the soundtrack for Steamboat Bill? 	SearchCreativeWork
Is Covered Wagon Days playing at B&B Theatres in 1 second?	SearchScreeningEvent
Find a book called The Echo Chamber.	SearchCreativeWork
Where can I see the television show, Jimmy Two-Shoes?	SearchCreativeWork
book at The Halal Guys on Oct. 17	BookRestaurant
Book the nearby Meriton Grand Hotel Tallinn in Missouri.	BookRestaurant
play 1962 music on Netflix	PlayMusic
me  katharine would like to go eat at Jan. 22nd  IA 	BookRestaurant
I need to know is it freezing in MN at 01:27 pm	GetWeather
What's the weather like  Big Delta 	GetWeather
Can you help   the We No Who U R game? 	SearchCreativeWork
  the weather be nineteen seconds  now  the Little Manatee River State Park 	GetWeather
 a song to the para dormir playlist. 	AddToPlaylist
book a spot for 10  Shopsins  Denmark on St. Patrick's Day 	BookRestaurant
I'd like to play the album Clarke	SearchCreativeWork
 a movie called Dorothy  the Witches of Oz. 	SearchCreativeWork
I need a weather forecast  São Tomé  Príncipe on December 8th, 2026 	GetWeather
When will the Blonde Ambition be playing	SearchScreeningEvent
Is Storm Warning playing 	SearchScreeningEvent
 me a table for 8 somewhee  Hollenberg  nine weeks 	BookRestaurant
 a delicatessen that is indoor for 3 	BookRestaurant
I'm giving 0  to A New Lease  Death. 	RateBook
 some seventies track from top Rie Tomosaka 	PlayMusic
I want to listen to the song Shamus	SearchCreativeWork
Rate this series five out of 6	RateBook
find a show called The Crowd Roars	SearchCreativeWork
Rate this album 3 out of 6	RateBook
I need a diner	BookRestaurant
Play the song Aura II: The Sacred Rings	SearchCreativeWork
book The Fry Bread House for seven in Olive	BookRestaurant
what  the forecast  here fir storm conditions next week 	GetWeather
add Chris de Burgh  in my playlist melancholia	AddToPlaylist
Can you  the  The Dumping Ground Survival Files 	SearchCreativeWork
open Itunes and play Kenny Cox most popular concerto	PlayMusic
Book a table for 1, 1 second  now  Adelaide 	BookRestaurant
play Groove Shark	PlayMusic
Play the seventies album on last fm	PlayMusic
Show me the picture Creatures of Light  Darkness 	SearchCreativeWork
