sentence	label	missing	target
when isn't a range rover on us to ryan for lent you want to surrender. 	1		when is the next train from untere straßaecker 21 to kieferngarten
when does the spry leaves from our c. for present room. 	0		when does the next rocket leaves from garching forschungszentrum?
hey when those under those are set to our city. 	0		hey bot, when does the next bus starts at garching?
from your status to him as a. 	1		from garching to studentenstadt
when does a train leaves room will use lapse. 	0		when does the next train leaves from odeonsplatz?
when isn't a rain from our city. 	0		when is the next train from garching
do i get from marion lapse some of our city. 	1		how do i get from marienplatz zu garching
when does the most you're awfully woes are so. 	0		when does the bus to röblingweg starts?
one of the terrain in our c. is leaving. 	0		when the next train in garching is leaving?
when doesn't rain come out our city for prisons room. 	0		when does the next train come at garching forschungszentrum
when can i get a certain areas lapse. 	0		when can i get a bus at mariahilfplatz?
call nine natural fertilizer as you are a star to see our city. 	1		how can i get from kurt-eisner-straße to garching?
when isn't a arrange for our city. 	1		when is the next train to garching
can you tell is a sin to slay from r c four percent room to lead story. 	1		can you tell me the cheapest way from garching forschungszentrum to quiddestraße?
what's the story his way to call and also to use lapse. 	1		what's the shortest way between hauptbahnhof and odeonsplatz?
when will the next two and a car from our c. for prisons room. 	0		when will the next u-bahn depart from garching forschungszentrum?
when isn't a rain. 	0		when is the next train
when isn't a bus in our city for prisons room. 	0		when is the next bus in garching forschungszentrum
the most wrong when story. 	0		next bus from quiddestraße?
and i get from our c. to marion lapse. 	1		how can i get from garching to marienplatz
when does a train leaves wrong when story. 	0		when does the next train leaves from quiddestraße?
not to send later for. 	1		how can i get to sendlinger tor?
when is an eye for a loser you are saying. 	0		when is the next train leaving in garching
call now from the u. s. teresita her whence you want to frighten me. 	1		how to get from untere strassaecker 21 to frötmaning
