sentence	label	missing	target
when is the next train from Arthur. 	0		when is the next train from garching
how do I get a strong married in class. 	1		how do i get from marienplatz zu garching
windham bus garage. 	0		when does the bus to röblingweg starts?
when the next rain in Garcinia believing. 	0		when the next train in garching is leaving?
when's the next train come at North Fork. 	0		when does the next train come at garching forschungszentrum
when can I get a couple outside married. 	0		when can i get a bus at mariahilfplatz?
call tonight that's wrong. I've never asked you all right.. 	1		how can i get from kurt-eisner-straße to garching?
when is the next rainfall. 	1		when is the next train to garching
can you tell me the cheapest way around the Earth. 	1		can you tell me the cheapest way from garching forschungszentrum to quiddestraße?
what's the shortest way between Hall fan Auburndale being flat. 	1		what's the shortest way between hauptbahnhof and odeonsplatz?
when will the next you'll find it Parts wrong direction for it. 	0		when will the next u-bahn depart from garching forschungszentrum?
when is the next grade. 	0		when is the next train
when is the next bus interchange for Cleveland. 	0		when is the next bus in garching forschungszentrum
next bus run. 	0		next bus from quiddestraße?
call tonight that's wrong with your exchange Marion glass. 	1		how can i get from garching to marienplatz
when's the next train leaving from. 	0		when does the next train leaves from quiddestraße?
how can I cast to sendlinger tor. 	1		how can i get to sendlinger tor?
when is the next train leaving and Dorothy. 	0		when is the next train leaving in garching
how to get romance Heroes thracia 21. 	1		how to get from untere strassaecker 21 to frötmaning
