sentence	label	missing	target
when is the train leaving in garching. 	0		when is the train leaving in garching?
delete the ad turn on that one pm can you search a connection from garching forschungszentrum. 	1		in need to be at hauptbahnhof at 1 pm, can you search a connection from garching forschungszentrum?
how can i get from garching forschungszentrum to odeonsplatz. 	1		how can i get from garching, forschungszentrum to odeonsplatz?
when does the next bus leaves at garching forschungszentrum. 	0		when does the next bus leaves at garching forschungszentrum?
how do i get from olympia conference room fan on. 	1		how do i get from olympia einkaufszentrum to hauptbahnhof?
is there a train from neuperlach syndrome to say hi three pm. 	1		is there a train from neuperlach zentrum to garching at 3 pm?
how can i get more size to thirty four percent. 	1		how can i get from mossach to garching forschungszentrum?
when is the next subway leaving from garching. 	0		when is the next subway leaving from garching?
what is the next connection from garching forschungszentrum to odeonsplatz. 	1		what is the next connection from garching forschungszentrum to odeonsplatz?
when does the next bus leaves at roman. 	0		when does the next bus leaves at romanplatz?
when does the next bus leave in garching. 	0		when does the next bus leave in garching?
when does the next bus leaves at garching. 	0		when does the next bus leaves at garching?
how can i get from garching to send later. 	1		how can i get from garching to sendlinger tor?
when is the next train in lawrence ryan hall. 	0		when is the next train in nordfriedhof
is there a tram from charleston sc to level. 	1		is there a tram from karlsplatz to lehel?
when is the next bus leaving from garching. 	0		when is the next bus leaving from garching?
when the next train in garching forschungszentrum is leaving. 	0		when the next train in garching forschungszentrum is leaving?
when is the next subway leaving at garching forschungszentrum. 	0		when is adrians next subway leaving at garching forschungszentrum?
what's the cheapest way from neuperlach too low. 	1		what's the cheapest way from neuperlach süd to lehel?
connection from hauptbahnhof to odeonsplatz. 	1		connection from hauptbahnhof to odeonsplatz?
how do i get to untere of thrones. 	1		how do i get to untere straussäcker?
when is the next train in muncher freiheit. 	0		when is the next train in münchner freiheit?
when is the next train in north bryan. 	0		when is the next train in nordfriedhof?
when the next train in garching forschungszentrum is leaving. 	0		when the next train in garching,forschungszentrum is leaving?
when is the next u six leaving from garching. 	0		when is the next u6 leaving from garching?
can you give me a connection from garching to odeonsplatz. 	1		can you give me a connection from garching to odeonsplatz?
when is the next train from testrail 21 turn the front door. 	1		when is the next train from untere straßaecker 21, garching to kieferngarten
when does the next train departs from quiddestraße. 	0		when does the next train departs from quiddestraße?
how can i get from garching to garching. 	1		how can i get from garchingto garching?
how can i get from queen st of next week. 	1		how can i get from quiddestraße to boltzmannstraße?
how can i get from garching to hauptbahnhof. 	1		how can i get from garching to hauptbahnhof?
when does the next tram starts from hauptbahnhof. 	0		when does the next tram starts from hauptbahnhof?
can you find the shortest way from louisville to email british food. 	1		can you find the shortest way from moosfeld to milbertshofen?
connection from telstra twenty one the production. 	1		connection from untere straßäcker 21 to kieferngarten
what is the cheapest connection between quiddestraße and hauptbahnhof. 	1		what is the cheapest connection between quiddestraße and hauptbahnhof?
how can i get the new products in front door chain for a present for. 	1		how can i get to neuperlach süd from garching forschungszentrum?
how can i get from olympia to her and all. 	1		how can i get from olympiazentrum to hauptbahnhof?
how can i get from garching forschungszentrum to odeonsplatz. 	1		how can i get from garching forschungszentrum to odeonsplatz?
how can i get from garching forschungszentrum. 	1		how can i get from moosach to garching forschungszentrum?
when is the train leaving in garching. 	0		when is the train leaving in garching
is there a bus from odeonsplatz to hauptbahnhof at three pm. 	1		is there a bus from odeonsplatz to hauptbahnhof at 3 pm?
when is the next train from north ryan home to garching forschungszentrum. 	1		when is the next train from nordfriedhof to garching forschungszentrum
when is tom's next train. 	0		when comes the next train
when does the next train leaves from hauptbahnhof. 	0		when does the next s-bahn leaves from hauptbahnhof?
from the to problem. 	1		from garching to perlach
how can i get from garching to odeonsplatz. 	1		how can i get from garching to odeonsplatz?
when does the next train starts at st louis territory. 	0		when does the next train starts at sendlinger tor?
when is the next train from materials do you currently doing for the front door. 	1		when is the next train from untere straßaecker 21 to kieferngarten
when does the next rocket leaves from garching forschungszentrum. 	0		when does the next rocket leaves from garching forschungszentrum?
hey bot when does the next bus starts at garching. 	0		hey bot, when does the next bus starts at garching?
from the mta store within ten state. 	1		from garching to studentenstadt
when does the next train leaves from odeonsplatz. 	0		when does the next train leaves from odeonsplatz?
when is the next train from garching. 	0		when is the next train from garching
how do i get from marienplatz zu garching. 	1		how do i get from marienplatz zu garching
when does the first probably won't start. 	0		when does the bus to röblingweg starts?
when the next train in garching is leaving. 	0		when the next train in garching is leaving?
when does the next train come at garching forschungszentrum. 	0		when does the next train come at garching forschungszentrum
when can i get those at my reunion. 	0		when can i get a bus at mariahilfplatz?
how can i get from current interest to reserve a seat. 	1		how can i get from kurt-eisner-straße to garching?
when is the next train to the city. 	1		when is the next train to garching
can you tell me the cheapest way from garching forschungszentrum to quiddestraße. 	1		can you tell me the cheapest way from garching forschungszentrum to quiddestraße?
what's the shortest way between hauptbahnhof and odeonsplatz. 	1		what's the shortest way between hauptbahnhof and odeonsplatz?
when will the next boat depart from garching forschungszentrum. 	0		when will the next u-bahn depart from garching forschungszentrum?
when is the next train. 	0		when is the next train
when is the next bus in the fourth president. 	0		when is the next bus in garching forschungszentrum
next bus. 	0		next bus from quiddestraße?
how can i get from garching to marienplatz. 	1		how can i get from garching to marienplatz
 	0		when does the next train leaves from quiddestraße?
how can i send later. 	1		how can i get to sendlinger tor?
when is the next train leaving in garching. 	0		when is the next train leaving in garching
how to get promo telstra CEO 21 surprise me. 	1		how to get from untere strassaecker 21 to frötmaning
