sentence	label	missing	target
highly rated bar in burkina for georgia and i. 	1		book a highly rated bar in Burkina for georgia and I
when is twentynine palms playing at plitt theatres. 	6		When is Twentynine Palms playing at Plitt Theatres?
play a new soundtrack by benjamin andrews. 	3		play a new soundtrack by Benjamin Darvill on Groove Shark
book a restaurant for this autumn in illinois. 	1		Need book a restaurant for this Autumn in Illinois
i'd rather set the roundhouse to my funk playlist. 	0		Add Rattus at the Roundhouse to my funk playlist.
let me know what animated movies are playing around here. 	6		Let me know what animated movies are playing around here.
rate my current chronicle series four out of six. 	4		rate the current chronicle series 4 out of 6 points
play me a nineteen fifty seven ep. 	3		Play me a 1957 ep
what's the forecast for little silver. 	2		What's the forecast for Little Silver
roof man and a river a five. 	4		rate the book A Girl, a Man, and a River a five
find the american journal of sports medicine picture. 	5		Find the American Journal of Sports Medicine picture
what animated movies are playing nearby right now. 	6		What animated movies are playing nearby right now?
find stays in mexico. 	5		Find Stays in Mexico.
put this track from the edge on my funk soul disco playlist. 	0		Put this track from The Edge on my funk soul disco playlist
play some music. 	3		Play some psychadelic music.
add the artist to my indietronic playlist. 	0		add the artist to my indietronic playlist
please look up two more years soundtrack. 	5		Please look up Two More Years soundtrack.
tell me the weather forecast for france. 	2		Tell me the weather forecast for France
weekly reservation at a highly rated tavern in poland. 	1		book me a reservation at a highly rated tavern in Hornersville
what is the forecast for freezing weather here. 	2		what is the forecast for freezing weather here
find regal entertainment group animated movies. 	6		find Regal Entertainment Group animated movies
play the video game the sparrow. 	5		play the video game The Sparrow
light table for six in nine weeks at a restaurant can't talk lol. 	1		I'd like a table for six in nine weeks at a restaurant in Tokelau
find a book to the crowd roars. 	5		find the book The Crowd Roars
what is the weather looking like in prosser on feb. 	2		What is the weather looking like in Prosser on feb. the 18th?
add robyn hitchcock to my romantic evening playlist. 	0		add robyn hitchcock to my romantic evening playlist
find the schedule for the nightmare six hours from now at the nearest cinema. 	6		Find the schedule for The Nightmare six hours from now at the nearest cinema.
find the best man holiday saga. 	5		Find The Best Man Holiday saga
start for nine at a top-rated brasserie that has swiss within the same area of new york. 	1		book a spot for nine at a top-rated brasserie that has swiss within the same area of New York
please find the novel good doctor. 	5		Please find the novel, Good Doctor
play some music from victor tonight. 	3		Play some music from Victor Kunonga.
add this song to my playlist named britpop etc. 	0		add this song to my playlist named Britpop, etc
i wanted to see the happy thieves at marcus corporation can you show me movie times. 	6		I want to see The Happy Thieves at Marcus Corporation, can you show me movie times.
show creativity cum on feel the noise a video game. 	5		show creativity Cum On Feel the Noize the video game
add song to my underground hits. 	0		Add song to my underground hits
will it be stormy tonight. 	2		Will it be stormy in MA
give hornblower in the west indies zero six. 	4		Give Hornblower in the West Indies 0 / 6 points
please look for catch a falling star. 	5		Please look for Catch a Falling Star
tell me the weather forecast for molino washington. 	2		Tell me the weather forecast for Molino, Washington
play nineties. 	3		Play nineties
put the status is still trying to playlist. 	0		put take up thy stethoscope and walk onto my verano playlist
what is the expected weather temperate here in one month. 	2		Is the expected weather temperate here in 1 month
i need a table at a place around here in PA for a party of two. 	1		I need to book a table at a place around here in PA for a party of two
play some music from nineteen sixty two from. 	3		Play some music from 1962 from Adeyto
add franklin to my the bachelor party. 	0		add Paul Franklin to my The Bachelor Party
my rating for dylan finish the term then for outlook. 	4		my rating for Dilvish, the Damned is 4 out of 6
play my playlist TGIF on itunes. 	3		Play my playlist TGIF on itunes
what is the forecast for here on september eleven two thousand thirteen. 	2		What is the forecast for DE on 9/11/2035
one points for victory for us is to see you suffer. 	4		1 points for Victory for Us Is to See You Suffer
forecast for today. 	2		Forecast for Econfina
will it for the nightmare on providence street saga. 	5		Look for the Nightmare on Providence Street saga
play the soft parade. 	3		Play The Soft Parade.
what animated movies are in the neighborhood. 	6		What animated movies are in the neighbourhood 
what is the overcast forecast for torrey pines state beach. 	2		what is the overcast forecast for Torrey Pines State Beach
find the movie schedule for great escape theatres. 	6		Find the movie schedule for Great Escape Theatres.
find reproductions so who's the leader. 	5		find Reproductions: Songs of The Human League
show schedule for cin. 	5		show schedule for Cin cin
table for eight hundred thirty north carolina. 	1		Book a table for 8 at a pub in North Carolina
put horace silver and the jazz messengers on my running to rock one hundred seventy to one hundred ninety eight PM playlist. 	0		Put horace silver and the jazz messengers on my running to rock 170 to 190 bpm playlist
can you get me seating for a tall are the info. 	1		Can you get me seating for a party of 4
is it freezing close to DC. 	2		Is it freezing close to DC?
what's the weather like today. 	2		What's the weather like in Groesbeck
where is the closest movie theatre playing yo robot. 	6		Where is the closest movie theatre playing Yo, robot
can you help me find a picture called olympia nineteen seventy four. 	5		Can you help me find a picture called Olympia 1974?
what is the ten pm forecast for sweet springs wyoming. 	2		what is the 10 pm forecast for Sweet Springs Wyoming
what time are films showing in the neighborhood. 	6		What time are films showing in the neighborhood
add another song to the country playlist. 	0		Add another song to the country playlist. 
gary can go to the power gaming playlist. 	0		Add Gary Valenciano to the power gaming playlist. 
will it be sunny in spain on march twenty six two thousand twenty three. 	2		Will it be sunny in Spain on 3/26/2023?
where can i add a faraway cuban place for five at a top-rated bakery in reno. 	1		book midday at a faraway cuban place for five at a top-rated bakery in Grainola
i need a restaurant that can accommodate a party of ten. 	1		I need a restaurant that can accommodate a party of ten in Avant.
where can i find the photograph of the lieutenant of mine is one. 	5		Where can I find a photograph of The Lieutenant of Inishmore?
find projections an album. 	5		find Projections, an album
play deezer form two thousand ten tune by dave bruno. 	3		play Deezer form 2010 tune by Dave Grohl
play the instrumental study on vimeo. 	3		Play the Instrumental Study on Vimeo.
will it be colder this autumn in wren saint martin. 	2		Will it be colder this autumn in Wren, Saint Martin
what is the weather forecast nearby SC. 	2		What is the weather forecast nearby SC
tell me the closest movie house playing black rage. 	6		Tell me the closest movie house playing Black Rage
is it forecast to be warm in doi ng national park. 	2		Is it forecast to be warm in Doi Inthanon National Park?
download the red eagle TV show. 	5		Download The Red Eagle TV show
find a song called magic in the water. 	5		Find a song called Magic in the Water.
tell me the weather forecast for september twenty first two thousand thirty. 	2		Tell me the weather forecast for September 21, 2030 in Palau
show thousand miles movie. 	5		show Thousand Miles movie
show me the movie times at star theatres. 	6		Show me the movie times at Star Theatres
reduce there is four out of six stars. 	4		Rate The Doomsters four out of 6 stars
i want to read the novel love is in control. 	5		I want to read the novel Love Is in Control
like to see the river of stars TV series. 	5		I'd like to see The River of Stars TV series
CO table at windows on the world. 	1		Book a CO table at Windows on the World
reservation for a restaurant serving burger in malaysia. 	1		Book a reservation for a restaurant serving burger in Malaysia
play on my loan. 	3		Play On My Own
play music by raheem devon. 	3		Play music by Raheem Devaughn.
play a top track by mac session preserve. 	3		Play a top track by Janamanchi Seshadri Sarma
what is the weather forecast for midnight in DC. 	2		What is the weather forecast for Midnight in DC?
select restaurant for four on october nine in maine. 	1		Book a restaurant for four on october 9 in Maine
what are the weather conditions in noel. 	2		What are the weather conditions in Noel?
is it going to be chilly at nine am in doolittle. 	2		Is it going to be chilly at nine am in Doolittle
select restaurant for a party of seven in paraguay on saturday. 	1		Book a restaurant for a party of 7 in Paraguay on Saturday
i need a reservation for the french laundry in oh for six. 	1		I need a reservation for The French Laundry in OH for six
rate this book four out of six points. 	4		rate this book four out of 6 points
play the most popular johnny clarke on deezer. 	3		Play the most popular Johnny Clarke on Deezer.
find me the photograph the late music. 	5		Find me the photograph The Late Music
play disco tango to power walk. 	0		Play Disco Tango to Power Walk
will there be hail around khao vana sa national park. 	2		Will there be hail around Khao Phanom Bencha National Park?
play my still got the blues playlist. 	3		Play my Still Got the Blues playlist.
play pop music with groove shark. 	3		play pop music with Groove Shark
show the philosophy and logical research. 	5		Show the Philosophy and Phenomenological Research saga
will it be hot two seconds from now in neighboring west clear creek wilderness. 	2		Will it be hot two seconds from now in neighboring West Clear Creek Wilderness
find a movie house for kickboxer five redemption. 	6		find a movie house for Kickboxer 5 – Redemption
tell me the forecast for AL twenty indiana in nineteen hours. 	2		Tell me the forecast for Elderton, Indiana in 19 hours
add candlelight to my house afterwork playlist. 	0		Add Candlelight to my House Afterwork playlist.
is it chillier in hong kong than it is here. 	2		Is it chillier in Hong Kong than it is here
show me the painting live very live in concert. 	5		show me the painting Live – Very Live in Concert
do you know who to women of r b playlist. 	0		Add iene miene mutte to Women of R&B playlist
please get me leo and so. 	5		Please get me the AiON show.
play a sound ios latest. 	3		Play Thelma Aoyama's latest concerto
table for jasmine jeannie and leta. 	1		book a table for jasmine, jeannie and leta
i wanted to see a song from the thirties on youtube. 	3		I want to hear Sebastian's songs from the thirties on Youtube
add grey cloudy lies to the hip hop playlist. 	0		Add Grey Cloudy Lies to the hip hop playlist. 
rate this album two points. 	4		rate this album 2 points
what is the weather forecast for winger. 	2		What is the weather forecast for Winger
i want to hear major harris's songs from the fifties. 	3		I want to hear Major Harris's songs from the fifties
stacy watson and adriana want to go to the best osteria in palo minnesota this afternoon. 	1		stacy watson and adriana want to go to the best osteria in Hallowell Minnesota this afternoon
show me a copy of the picture double deal. 	5		Show me a copy of the picture Double Deal.
what is the eleven pm forecast for here and far. 	2		what is the 11 pm forecast for here and far
what is the rating of three to the ultimate resource. 	4		I give a rating of 3 to The Ultimate Resource.
book a restaurant in seven in fort mckinley. 	1		Book a restaurant in seven in Fort McKinley
what is the forecast for one PM in minnesota. 	2		What is the forecast for 1 PM in Minnesota?
create the lion sex fun. 	4		Rate the Why Is Sex Fun? saga two of 6
book a restaurant in nebraska on january twenty fifth two thousand thirty four for me and my mommy. 	1		Book a restaurant in Nebraska on january 25, 2034 for me and my mommy.
is it humid do not say to really. 	2		Is it humid in Otsego Réunion
news two out of six points to current essay. 	4		give 2 out of 6 points to current essay
what animated movies are playing at the closest movie house. 	6		what animated movies are playing at the closest movie house
play me a song by dj paul nineteen eighty eight on zvooq. 	3		Play me a song by Dj Paul Elstak in 1988 on Zvooq
start for one at a south american restaurant. 	1		book a spot for 1 at a south american restaurant
find me the when harry tries to marry photograph. 	5		Find me the When Harry Tries to Marry photograph
create ten stars and a six for lord of the shadows which gets a four. 	4		rate in stars as a 6 for Lord of the Shadows which gets a four
play robert starting from nineteen eighty eight. 	3		play Robert Stoddard from 1988
add a tom thacker tune to my rock classics. 	0		Add a Tom Thacker tune to my rock classics
select restaurant in el salvador for ten people. 	1		 Book a restaurant in El Salvador for 10 people.
locate a cafeteria for two that serves deviled crab. 	1		Locate a cafeteria for two that serves deviled crab
where animated movies does north american cinemas feature. 	6		Where animated movies does North American Cinemas feature
rate this saga zero out of six. 	4		rate this saga 0 out of 6
what are the movie schedules. 	6		What are the movie schedules
add split the difference to my women's lit playlist. 	0		add Split the Difference to my Women's Lit playlist
dim the story novel for you. 	4		give this current novel a three
what is the forecast for bonner starting oct twenty fourth two thousand twenty five for argentina. 	2		what is the forecast for Bonner starting oct. 24th, 2025 for Argentina
getting for a star for this album. 	4		give 4 star for this album
find a book called the CIA world fact book. 	5		Find a book called The CIA World Factbook.
play me a patrick jolly balance. 	3		Play me a Patrick Cowley ballad
can you put consequences on my SOS forty eight two thousand sixteen playlist. 	0		Can you put consequences on my SOS 48 2016 playlist
can you put new series of romania your song onto the lo-fi love soundtrack. 	0		Can you put Musiri Subramania Iyer's song onto the lo-fi love soundtrack?
show force of nature. 	5		Show Force of Nature
play the most popular track from valery alexandra bitch. 	3		Play the most popular track from Valery Alexandrovich Kipelov
play a song from nineteen seventy three. 	3		Play a song from 1973.
what is the forecast for cloudy weather here. 	2		what is the forecast for cloudy weather here
is it supposed to get colder here on phone. 	2		is it supposed to get colder here on 12/28/2019
turn outdoor restaurant. 	1		Book an outdoor restaurant.
play all the way my savior leads me on spotify. 	3		Play All The Way My Savior Leads Me on Spotify
find the work i looked up. 	5		Find the work I Looked Up
including in my trap land playlist. 	0		Include Kunnon syy in my Trap Land playlist. 
can you play the top ten track from asia about einstein. 	3		PLpay the top ten track from Asia Nitollano on spotify.
i'd like to get a restaurant booked on mar four two thousand md. 	1		I'd like to get a restaurant booked on mar. fourteenth in MD.
dance in one hour from now reserve a table for four. 	1		in Delanson 1 hour from now reserve a table for four
give this chronicle four out of six. 	4		Give this chronicle a 4 out of 6
play a song from the seventies by pepe aguilar. 	3		Play a song from the seventies by Pepe Aguilar
 	5		show creative game Fear Thy Neighbor
 	0		Add a randy travis song to Deep Dark Indie Folk
play me some music by prince alla from the twenties. 	3		Play me some music by Prince Alla from the twenties
will it be windy at seven AM and i'm national protected area. 	2		Will it be windy at 7 AM in Dong Phou Vieng National Protected Area
reserve a table for teresa and i'm never had a fast food joint which serves fish and chips. 	1		Reserve a table for teresa and elnora at a fast food joint which serves fish and chips
rate my current book one of six toys. 	4		Rate the current book one of 6 points
play a ballad by owen kylie from the seventies on slacker. 	3		Play a ballad by Owen Pallett from the seventies on Slacker.
add los hombres calientes volume three new congo square to my descanso en la lista. 	0		Add Los Hombres Calientes Volume 3 New Congo Square to my descanso infinito playlist. 
add tune to my is it new wave. 	0		Add tune to my Is It New Wave
is it forecast to be cold in wisconsin. 	2		Is it forecast to be cold in Wisconsin?
play chant by marina. 	3		play a chant by Marina Verenikina
i wanted to return the area point nine independent service. 	1		I want to book an osteria for 9 in Gabon that serves donuts
show movie times for AMC theatres. 	6		show movie times for AMC Theatres
play any song from the eighties. 	3		Play any song from the eighties
i wanted to add an album in re enter fin rush playlist. 	0		I want to add an album to noreen's endorphin rush playlist. 
where is the cycle playing. 	6		where is The Cycle playing
add track to my dinner playlist. 	0		Add a track to my dinner playlist
play the best chant of nineteen seventy five. 	3		Play the best chant of 1975
add saxophone supremacy to the feeling of calm before the storm playlist. 	0		add saxophone supremacy to ofelia's calm before the storm playlist
add another artist to the spotlight on country two thousand sixteen playlist. 	0		Add another artist to the Spotlight on Country 2016 playlist. 
find movie schedules for loews cineplex. 	6		find movie schedules for Loews Cineplex
like to eat souvlaki fast food with a party of two. 	1		I'd like to eat souvlaki fast food with a party of two
play the greatest james works to song. 	3		play the greatest james yorkston song
show the creativity of where what when. 	5		show the creativity of Where What When
what time is southern theatres showing ukraine is not russel. 	6		What time is Southern Theatres showing Ukraine Is Not a Brothel?
please put another tune into the laundry playlist. 	0		Please put another tune into the laundry playlist. 
rate this chronicle a three. 	4		Rate this chronicle a 3
i wanted to add lady tried to my playlist lo que suena new york. 	0		I want to add lady maisry to my playlist lo que suena new york
can the artist big mama thornton be put onto my trabajo relax playlist. 	0		Can the artist big mama thornton be put onto my Trabajo Relax playlist?
will it be colder here one minute from now. 	2		Will it be colder here one minute from now
please book a restaurant room which serves you tell bri the same jacket. 	1		Please book a restaurant room which serves hangtown fry dish in Jagual 
show me the schedule of films in the neighborhood. 	6		show me the schedule of films in the neighbourhood
play my éxitos españa playlist. 	3		Play my Éxitos España playlist
what time can i see mojave phone booth. 	6		what time can i see Mojave Phone Booth
will it rain today in zurich. 	2		will it rain today in Circleville
i need to find the creative work prince hours. 	5		I need to find the creative work Prince Hours
add the artist to the latin jazz playlist. 	0		Add the artist to the Latin Jazz playlist.
when is our story showing next at north american cinemas. 	6		when is Our Story showing next at North American Cinemas
add this track to my dinnertime acoustics. 	0		add this track to my Dinnertime Acoustics playist
what is the rating of four to this textbook. 	4		I give a rating of four to this textbook.
add songs in nineties hip hop tomorrow. 	0		add songs in 90's hip hop of artist
play some music. 	3		play some Alte Kameraden music
find endless horizons. 	6		find Endless Horizons
show me the nearest movie house showing he won a ranch. 	6		Show me the nearest movie house showing He Won a Ranch
play christina milian latest music. 	3		play Christina Milian latest music
i would rate the spoiler zero stars. 	4		I would rate The Spoiler 0 stars
what times will animated movies. 	6		What times will animated movies be showing nearby?
find a soundtrack for lords of the rising sun. 	5		find a soundtrack for Lords of the Rising Sun
add marianne faithfull to june's hillary clinton's women's history month playlist. 	0		Add Marianne Faithfull to june's Hillary Clinton's Women's History Month Playlist.
table reservation at the top-rated brasserie in cotton center. 	1		make a table reservation at the top-rated brasserie in Cotton Center
will there be a blizzard next friday close in TN. 	2		Will there be a blizzard next friday close in TN?
add r u still in two it to the under the surface playlist. 	0		Add r u still in 2 it to the under the surface playlist
will it be foggy in one hour and one minute from now in OK. 	2		Will it be foggy in 1 hour and 1 minute from now in OK
add my old kentucky home to fresh finds fire emoji. 	0		add my old kentucky home to Fresh Finds Fire Emoji
will it be colder in winnebago. 	2		Will it be colder in Winnebago
i wanted to return a tech youtuber brasserie in twelve months. 	1		I want to eat at a pickled cucumber brasserie in 12 months
alexa for one at restaurant with wifi. 	1		book sot for one at restaurant with wifi
another girl another planet gets only one of a possiable six rating. 	4		Another Girl, Another Planet gets only one of a possiable 6 rating
add tune to the calm vibes playlist. 	0		Add a tune to the Calm Vibes playlist.
will there be snowfall faraway from robinson forest. 	2		Will there be snowfall faraway from Robinson Forest
what's the weather in forever reservation. 	2		What's the weather in Swift River Reservation
create the world is full of divorced women two out of six stars. 	4		rate the book The World Is Full of Divorced Women 2 out of 6 stars
what time is the dungeon master playing at AMC theatres. 	6		what time is The Dungeonmaster playing at AMC Theaters
movie schedules at AMC theatres. 	6		movie schedules at AMC Theaters
where is the housemaid playing and when. 	6		Where the The Housemaid playing and when
please look up the lamentable journey of omaha bigelow into the impenetrable loisaida jungle television show. 	5		Please look up The Lamentable Journey of Omaha Bigelow into the Impenetrable Loisaida Jungle television show.
where can i see the movie across the line we accept some charlie wright. 	5		Where can I see the movie Across the Line: The Exodus of Charlie Wright?
book a restaurant for me valarie and caroline in fifty six weeks in soldier pond. 	1		book a restaurant for me, valarie and caroline in 56 weeks  in Soldier Pond
find the schedule for wenn lucy springt now at a movie theatre. 	6		Find the schedule for Wenn Lucy springt now at a movie theatre.
add the track to the conexiones playlist. 	0		Add a bill deasy track to the conexiones playlist. 
add cliffs of dylan playlist lo que suena los angeles. 	0		add cliffs of dooneen in playlist Lo Que Suena Los Angeles
rate this essay two out of six stars. 	4		Rate this essay 2 out of 6 stars
what films are playing at pacific theatres. 	6		What films are playing at Pacific Theatres
for the added a rooftop lights or tv series. 	5		Look for the Editor & Publisher TV series
is it cloudy in lincoln. 	2		Is cloudy in Lyncourt?
find movie schedules at IMAX corporation. 	6		Find movie schedules at IMAX Corporation
will it be chillier and zucchini. 	2		Will it be chillier in Suwannee
are there any movies playing around here. 	6		are there any movies playing around here
find a novel called a perfect day. 	5		Find a novel called A Perfect Day.
find playstation but feel if i did graph y do if i did the grass was unified be the graph divided by grab a song. 	5		find PlayStation官方杂志, a song
is it hot in wind ridge guam. 	2		Is it hot in Wind Ridge Guam
find the magical world of roger whittaker. 	5		find The Magical World of Roger Whittaker
play socialism is good flight route back to start. 	3		Play Socialism Is Good by terje bakken on Spotify.
rate this book zero. 	4		Rate this book a zero
find loved ones for me. 	5		find Loved Ones for me
the answer to my playlist forever alone. 	0		Add the entity Por una cabeza to my playlist Forever Alone
find films in twelve hours at the nearest movie theatre. 	6		find films in 12 hours at the nearest movie theatre
play lily rosemary and the jack of hearts by chris goss. 	3		play Lily, Rosemary And The Jack Of Hearts by Chris Goss
find movie schedule for animated movies in the area. 	6		Find movie schedule for animated movies in the area
show texas review of entertainment and sports law creative song. 	5		show Texas Review of Entertainment & Sports Law creative song
can you get me a table at a chicken and waffles joint in new mexico. 	1		Can you get me a table at a chicken and waffles joint in New Mexico
rate this chronicle three of six stars. 	4		Rate this chronicle three of 6 stars
add a kiley dean tune to my jazz for loving couples playlist. 	0		Add a kiley dean tune to my jazz for loving couples playlist 
play two thousand fourteen theme from greg. 	3		Play a 2014 theme from Greg Pattillo
play song title from two thousand three on youtube. 	3		play some papoose from 2003 on youtube
list movie schedules. 	6		List movie schedules
play the music track of nineteen ninety eight. 	3		play the music track of 1998
find me recorder and ramsey. 	5		Find me Recorder and Randsell
find cluster computing a game. 	5		find Cluster Computing, a game
create the start time would like looney hold out when how and six stars. 	4		rate this book titled The Clue in the Old Album one out of 6 stars
rate this essay four of six stars. 	4		Rate this essay 4 of 6 stars
can i get the movie times for films in the neighborhood. 	6		Can I get the movie times for films in the neighborhood?
rate my current textbook four out of six. 	4		Rate my current textbook four out of 6
what is the current essay deserves zero stars. 	4		This current essay deserves 0 stars
rate six months in mexico one out of six. 	4		rate Six Months in Mexico 1 out of 6
what time is the riders of the whistling skull playing at magic johnson theatres. 	6		What time is The Riders of the Whistling Skull playing at Magic Johnson Theatres
vermont at the maisonette. 	1		book in Vermont at The Maisonette
play jazz music by zvooq. 	3		Play jazz music by Zvooq
when will it be warmer at three am. 	2		In Hawaii will it be warmer at 3 am
what is the weather report for me. 	2		What is the weather for Cormorant, ME
add entity eternally to playlist lazy chill afternoon. 	0		Add entity eternally to playlist Lazy Chill Afternoon
what movies are playing nearby. 	6		What movies are playing nearby?
please put linzi stoppard into my SXSW fresh playlist. 	0		please put Linzi Stoppard into my sxsw fresh playlist
will it be chilly in liberty city bhutan. 	2		Will it be chilly in Liberty City Bhutan?
play the ashley tisdale discography TV show. 	5		play the Ashley Tisdale discography TV show
add the tune to my jazz vibes playlist. 	0		add the tune to my jazz vibes playlist
play me a popular ronnie wood soundtrack. 	3		Play me a popular Ronnie Wood soundtrack
add the artist cho kyu hyun to funky jams. 	0		add the artist cho kyu hyun to Funky Jams
like best restaurant in as. 	1		I'd like to book the best restaurant in AS.
play to get a reply. 	3		Play 2gether by Jade Puget
where is the trailer for feel the passion. 	5		What is the trailer for Feel the Passion.
play the most popular songs on pandora. 	3		Play the most popular Coti songs on Pandora
add hold tight to my throwback party. 	0		add hold tight to my throwback party
will it be warm at the park on san jacinto day. 	2		Will it be warm at Tembe Elephant Park on san jacinto day
what theater is showing from paris with love and when. 	6		What theater is showing From Paris with Love and when?
like to see the trailer for history and theory. 	5		I'd like to see the trailer for History and Theory
where can i find the movie schedules. 	6		Where can I find the movie schedules?
find join the dots the sites and activities. 	5		find Join the Dots: B-sides and Rarities
i am giving this current novel one out of six stars. 	4		I am giving this current novel 1 out of 6 stars
will rainfall continue here tomorrow. 	2		Will rainfall continue here tomorrow?
find movie schedules for AMC theatres. 	6		find movie schedules for AMC Theaters
play new song form the eighties. 	3		Play a new song form the eighties
what's the weather like in lyons right never leaves. 	2		What's the weather like in Wyandotte Netherlands Antilles
give me the movie times. 	6		give me the movie times
find the movie times for nearby. 	6		Find the movie times for nearby films.
will the weather be in four weeks around see if ever run a strict nature reserve. 	2		what will the weather be in four weeks around Tsingy de Bemaraha Strict Nature Reserve?
will the weather be one hour from now in as. 	2		What will the weather be one hour from now in AS?
play dick marx. 	3		play Dick Marx
what is the forecast for orienta for hotter weather. 	2		what is the forecast for Orienta for hotter weather
play the track r u professional by roberto carlos braga. 	3		Play the track R U Professional by Roberto Carlos Braga
distraction go on my evening chill playlist. 	0		this track should go on my evening chill playlist
when will it rain for the last track by fei yu ching from the fourth time. 	3		I'm looking for the last track by Fei Yu Ching from the fourties
like to return a place in AR looking for an oyster bar that is indoor and can accommodate a party of eight that is also within walking distance. 	1		I'd like to book at a place in AR, looking for an oyster bar that is indoor and can accommodate a party of eight that is also within walking distance.
show me the best time volume one TV series. 	5		show me The Best Of: Volume 1 TV series
where will the blonde from peking be playing. 	6		Where will The Blonde from Peking be playing
show me a picture of nokia football crazy. 	5		show me a picture of Nokia Football Crazy 
can i rate the current textbook three to six stars. 	4		Can I rate the current textbook three to 6 stars?
can you play some music and you tube. 	3		Can you play some music on Youtube
table for my granddaughter and i at a restaurant. 	1		Book a table for my granddaughter and I at the restaurant. 
reorder red sword zero stars. 	4		Rate Wielding a Red Sword 0 stars
add to my verano list a song by andy lee. 	0		Add to my verano list a song by andy lee
will it be ready for lebanese on january eleventh two thousand thirty two. 	1		book a bakery for lebanese on january 11th, 2032
play the sea cabinet. 	5		play The Sea Cabinet
select restaurant distant from downtown. 	1		Book a restaurant distant from downtown.
what is the movie schedule for movies in the neighborhood. 	6		What is the movie schedule for movies in the neighborhood
find the dead matter at speakeasy theaters. 	6		find The Dead Matter at Speakeasy Theaters
i want a table for four at any kind of goiano bar. 	1		I want a table for 4 at any kind of goiano bar
forecast for wisconsin at ten PM. 	2		forecast for Wisconsin at 10 PM.
add this is status quo to teddy riley. 	0		add this is status quo to teddy riley
